KIC,Kp,T_eff,T_eff err,Power,Power err,nu_max,nu_max err,logg,logg err
12254588,11.236,6131,164,6.563083,1.999627,1752.984327,319.666036,4.204734,0.079196
12254670,12.45,4693,80,40079.207404,25614.112339,34.207261,11.197719,2.437034,0.142166
12254688,13.072,7053,211,46.105055,32.823185,560.534676,218.675743,3.73998,0.169427
12254817,11.731,4766,80,31668.793434,8675.934979,37.77572,5.66161,2.48348,0.06509
12255028,11.664,5103,153,30149.642737,9124.386673,36.058904,6.456887,2.478116,0.077767
12255762,12.889,4899,80,525.103934,39.575262,269.476795,14.375649,3.342765,0.023168
12255948,12.887,6162,169,20.008996,20.205793,1013.105636,533.044978,3.967706,0.228504
12255981,11.004,5228,149,143.745275,4.417011,472.229329,21.753309,3.600511,0.020006
12255990,11.99,5709,157,10.953382,5.98752,1492.616209,445.545258,4.119419,0.129637
12256407,12.935,6060,169,10.111364,21.654642,1442.067578,1552.044024,4.117412,0.467415
12256438,13.191,5497,153,5.317187,29.576573,2216.878515,6064.61182,4.282995,1.188079
12256516,12.546,5010,152,13584.545026,1740.434204,54.168037,5.093404,2.650852,0.040837
12257306,12.41,5052,150,3296.31995,438.712787,106.872854,10.262897,2.947789,0.041705
12257481,13.334,6642,194,21.111453,35.240271,892.854627,760.611856,3.929121,0.36997
12257500,13.429,6650,196,30.096048,39.319509,750.249479,507.147368,3.853807,0.293571
12257835,12.105,7016,198,76.380029,8.067189,441.977208,40.973031,3.635635,0.040261
12258021,12.645,5963,164,17.190563,15.201027,1136.996917,527.646543,4.010682,0.201543
12258514,8.077,5964,80,9.115896,0.28138,1547.297562,49.075674,4.144533,0.013775
12264089,11.341,4677,80,28528.323056,2152.983871,40.488668,2.161932,2.509508,0.02319
12264780,12.563,4982,142,3105.821135,285.854853,111.631014,8.305711,2.963677,0.032313
12264958,11.894,6169,168,24.939862,8.561483,908.905529,183.559318,3.920816,0.087709
12264988,13.472,6462,192,35.108576,49.497923,724.009664,525.187532,3.832118,0.315032
12265059,12.775,5502,168,19.658472,18.20169,1172.923908,569.032983,4.00672,0.210694
12265063,10.987,5968,80,18.179601,2.1017,1105.343176,80.586293,3.998602,0.031663
12265075,13.072,6483,194,33.915559,25.628916,733.05539,298.963328,3.838215,0.177119
12265078,12.264,5893,160,12.556766,8.576618,1344.049752,491.143502,4.080774,0.1587
12265080,12.701,6240,172,38.353716,16.609745,726.482803,179.028474,3.826008,0.107024
12265227,12.388,6184,172,16.360308,10.537425,1112.133058,388.133439,4.008982,0.151568
12265509,11.211,5021,80,3455.097627,219.850999,105.135519,5.008897,2.939335,0.020691
12265609,12.566,5137,151,465.992188,51.500447,271.729673,23.169216,3.356682,0.03703
12265709,12.996,5037,155,38576.223996,34492.554822,32.432034,15.145424,2.429251,0.202811
12265887,12.071,6194,170,19.963991,6.336287,1007.457151,191.200895,3.966403,0.082423
12266056,12.255,4875,100,27063.941875,5251.941359,39.855823,4.592015,2.511669,0.050038
12266060,12.971,6946,213,49.685385,23.117551,552.743557,149.602405,3.730581,0.117544
12266563,11.926,5575,153,13.690416,4.918888,1377.280976,284.551813,4.079335,0.089727
12266662,10.767,5916,161,5.900018,1.336909,1930.938032,277.620634,4.238973,0.062441
12266731,10.207,5152,80,2731.756514,197.168744,114.67017,5.939455,2.982629,0.022495
12266812,12.236,5908,162,15.665525,8.683387,1203.261011,364.911251,4.03327,0.131708
12267176,12.568,6237,172,20.421123,14.336455,987.520111,372.46209,3.959224,0.163802
12267353,11.685,6054,167,13.170381,3.453926,1269.801261,206.164016,4.061947,0.070512
12267816,12.421,4888,80,5804.799091,1026.792493,84.002937,8.626393,2.83605,0.044598
12267952,12.86,5187,151,30.637856,24.201345,1009.677947,419.515934,3.928831,0.180447
12268191,10.017,4680,131,44407.442432,5875.309796,32.632498,2.991648,2.415964,0.039815
12268448,8.875,4987,142,28983.842035,2445.200193,37.658415,2.661439,2.491972,0.030693
12268606,13.053,5649,160,109.40858,26.44635,493.824625,74.527379,3.636749,0.065543
12268819,12.42,5093,80,8099.696469,1151.767982,68.449453,5.875094,2.756047,0.037276
12268891,11.79,6422,177,14.195917,6.499365,1133.749392,294.224053,4.025543,0.112706
12268964,12.524,6750,193,37.977135,13.190263,656.196601,137.237797,3.798876,0.090829
12300740,12.268,4734,80,46972.358976,8422.290748,31.397663,3.261151,2.401702,0.045108
12301271,11.879,6868,191,92.00998,7.214721,416.416537,32.487724,3.605133,0.033883
12301416,12.205,5799,158,40.062641,8.376568,779.896187,105.00417,3.840904,0.058473
12301522,12.483,5108,147,88623.622796,29749.499014,21.328111,4.134972,2.250268,0.084199
12301546,11.524,6433,173,26.011533,3.462947,842.720879,84.991307,3.897081,0.0438
12302104,11.461,5104,149,178815.740951,175798.438496,15.175277,7.724044,2.102282,0.221051
12302457,13.268,6602,187,31.68663,32.590543,739.076515,398.358635,3.845717,0.234083
12302516,11.686,5180,151,85782.86767,35655.137394,21.345032,4.985679,2.253652,0.101441
12303050,12.892,5025,147,6078.012888,1096.740111,79.827981,9.453094,2.819914,0.051428
12303064,12.332,5956,164,17.653972,13.527196,1124.033589,457.147923,4.005447,0.176629
12303659,12.374,6439,176,16.392858,10.301298,1053.416351,360.491532,3.9942,0.148621
12303746,12.431,5790,165,24.887976,12.03359,984.796518,265.390463,3.941876,0.117037
12303817,12.823,5140,147,10.086132,18.774122,1749.798991,1636.859286,4.16566,0.406263
12304029,12.648,5533,160,14.324975,14.922076,1359.15512,733.602294,4.07194,0.23441
12304142,10.03,6053,80,14.340633,0.751743,1218.5878,51.416302,4.044032,0.018324
12304634,13.043,4946,151,14416.400168,2534.667194,53.333979,6.240379,2.641321,0.050815
12304658,12.728,6202,174,32.570378,17.254314,792.822729,232.967481,3.862632,0.127616
12305399,12.671,6294,173,22.736652,15.541862,926.191705,341.204674,3.933355,0.159992
12305778,12.82,4636,80,50823.763264,16831.298042,30.842819,5.48023,2.389416,0.077167
12305966,12.646,5226,147,74.071382,17.146446,652.067171,93.394032,3.740567,0.062203
12305997,12.027,6676,185,14.991333,5.996459,1047.037674,244.035808,3.999411,0.101222
12306058,13.007,4940,99,133.000357,24.210811,520.816067,56.854238,3.630738,0.047409
12306068,12.442,6294,173,15.96299,11.963736,1099.931958,440.446053,4.00802,0.173905
12306556,12.022,5955,170,31.47906,6.059187,848.75346,109.553122,3.883413,0.056057
12306695,11.58,4725,137,55750.02948,8489.105505,28.943408,2.970615,2.365941,0.044574
12306755,12.883,6644,190,89.827795,21.134053,441.488245,68.012263,3.623324,0.066904
12306900,12.637,6644,196,16.034284,15.595381,1020.159965,524.061144,3.987073,0.223099
12307366,11.506,4983,80,337.36621,17.472055,328.316928,13.752107,3.432229,0.018191
12307544,12.769,6477,185,18.526825,17.869666,984.735997,499.724641,3.966197,0.220392
12314184,13.076,6349,180,33.61856,26.074849,757.097509,313.891983,3.847695,0.180058
12314390,11.23,5627,152,5.650449,1.989515,2094.66213,425.001821,4.263443,0.088117
12314929,13.474,6263,179,85.916511,43.435172,488.524435,138.313808,3.654468,0.12296
12314973,11.684,6213,80,35.433454,5.925919,759.263836,74.410138,3.844234,0.042562
12315167,12.98,6468,186,16.579073,23.310339,1041.320375,752.110319,3.99016,0.313676
12315226,12.673,6755,196,29.743104,17.307509,738.191141,239.017142,3.850172,0.140619
12315345,12.918,5801,181,20.9471,21.963918,1068.409427,584.922502,3.977679,0.237763
12315436,12.883,6895,203,39.38165,21.356445,625.477303,191.395641,3.782669,0.132894
12316126,12.104,4768,80,23327.368688,1852.146517,43.809019,2.422904,2.547922,0.024019
12316198,13.207,6714,199,25.204193,30.904721,806.943739,514.483733,3.887524,0.276893
12316379,13.028,5134,154,488.427257,66.974354,265.756131,26.263065,3.346902,0.042919
12316494,11.52,5014,100,63557.472182,7281.865177,25.565851,1.957856,2.324943,0.033259
12316687,12.386,6031,164,26.893369,12.154886,901.822276,229.014389,3.912506,0.110287
12316723,12.569,6040,172,23.832316,14.102095,954.579999,308.851875,3.937521,0.140515
12316967,12.769,6865,200,28.627571,20.366607,734.949644,284.855029,3.851768,0.168326
12317678,8.739,6580,80,11.672109,0.322461,1206.432876,36.364301,4.057806,0.013091
12349614,12.371,6396,177,31.852671,11.234531,769.621712,160.400243,3.856422,0.090513
12350612,12.776,5938,166,50.665211,18.626709,675.866654,144.215084,3.783871,0.092669
12350676,11.891,6292,167,59.36092,17.960928,581.172074,105.749069,3.730889,0.079023
12350677,12.267,6054,163,22.862146,10.1212,971.214359,242.061834,3.945527,0.108242
12350762,11.866,6525,178,22.430321,4.833269,888.39227,126.084401,3.923085,0.061637
12351444,12.147,6905,195,68.533978,8.250464,476.817412,47.326188,3.665124,0.043106
12351643,12.005,6593,180,49.948445,6.471707,593.523672,59.698893,3.75017,0.043683
12352083,12.578,5632,161,34.365787,13.645762,870.096579,197.197551,3.882089,0.098428
12352290,12.599,6566,181,24.052087,14.487404,851.429383,281.470856,3.905989,0.143572
12352655,11.973,6260,169,19.789745,5.274324,997.903773,164.506334,3.964566,0.071594
12352874,13.076,6131,211,14.920103,25.636193,1176.027912,1034.020069,4.031374,0.381853
12352941,13.238,5545,161,39.997748,31.19383,823.048438,339.680658,3.854567,0.179238
12353521,11.157,6318,168,21.957605,2.198125,937.309431,78.506594,3.939363,0.036375
12354230,10.95,6312,167,8.511953,1.613875,1487.539709,188.988523,4.139742,0.055176
12354360,10.33,6010,160,3.210757,0.90603,2544.948229,434.135273,4.362307,0.074085
12354413,13.255,6625,195,82.614397,32.353951,461.651056,106.68479,3.642097,0.100363
12354429,12.538,5092,143,77.250106,15.066117,657.023221,81.912761,3.738215,0.054145
12354843,13.109,5035,148,1850.308681,65.594282,142.006022,6.837816,3.070497,0.020912
12355672,10.741,5737,157,3.356712,1.306705,2636.726604,585.39341,4.367598,0.09642
12355683,13.125,6177,184,11.494253,27.275351,1322.239828,1575.901832,4.083889,0.517611
12355700,12.958,4827,142,9600.044298,1046.016458,66.624153,5.505018,2.732661,0.035885
12356201,12.597,6064,169,10.249127,13.971938,1431.41653,999.016728,4.114336,0.303104
12356298,13.33,5003,143,26.481607,34.636823,1126.295585,749.688345,3.968458,0.289076
12356439,12.25,6479,180,12.90653,10.075514,1173.399176,489.366928,4.04239,0.181123
12356491,11.045,6784,189,80.291636,3.699988,452.800843,28.021545,3.63884,0.026876
12356617,13.293,5830,117,20.112865,33.335895,1083.141984,899.074429,3.98471,0.360491
12356643,13.166,5488,153,19.015571,28.689998,1195.526,914.955305,4.014456,0.332373
12356787,12.529,6681,186,13.916676,12.928153,1084.452924,531.810132,4.014822,0.212976
12356937,13.423,5927,169,38.614392,39.645974,773.02789,413.070493,3.841803,0.232067
12357074,12.289,5660,170,14.028362,9.500369,1337.096132,487.625385,4.069761,0.158383
12364881,12.475,5828,203,18.992198,12.609725,1114.215361,406.830877,3.996919,0.158573
12364940,12.684,6117,172,24.440836,16.934491,927.905071,345.844191,3.927963,0.161868
12365071,13.23,6290,180,33.075274,34.631871,772.581506,422.248313,3.85446,0.23736
12365257,13.424,5805,165,70.074864,39.454508,593.56156,182.900576,3.722557,0.133824
12365293,10.249,5412,100,2541.419953,155.894466,112.48775,5.704022,2.984974,0.022022
12365483,13.199,6698,196,38.218097,30.060307,661.32813,279.912614,3.80058,0.183819
12365724,13.034,6293,184,31.560472,26.128491,789.893044,348.220434,3.864187,0.191457
12365806,12.269,5213,164,51804.45424,34995.818173,27.08733,9.822282,2.3585,0.157482
12366053,13.388,5196,164,17006.29224,3006.699977,46.713702,5.614916,2.594469,0.052202
12366537,10.349,5081,100,15156.71228,2292.129615,50.603899,4.776937,2.624349,0.040997
12366681,9.563,6031,80,14.778908,0.742672,1206.419091,49.631376,4.038883,0.017867
12366719,9.084,6678,176,707.972341,74.19872,160.704948,14.09571,3.185543,0.038093
12366777,12.921,6200,174,33.750421,28.916945,779.551495,352.983663,3.855231,0.19665
12366840,12.506,4786,80,15750.679818,2019.474026,52.824575,4.174944,2.630013,0.034324
12367006,12.499,5632,163,83.12165,13.579102,566.396268,64.262929,3.695642,0.049275
12367925,13.248,6153,178,127.42825,32.290226,412.723012,66.182478,3.577392,0.069642
12400508,12.697,6462,181,55.77644,17.663218,578.133121,110.851343,3.734402,0.083272
12401044,10.696,6602,175,39.368376,2.110415,665.07058,41.64514,3.799896,0.027194
12401086,12.9,5036,145,34.153538,22.854617,988.445268,351.44418,3.913186,0.154414
12401315,11.889,4624,80,116759.731604,57518.810884,20.637871,5.286592,2.214364,0.111249
12401369,12.968,6586,188,40.871094,22.966915,655.257299,204.710418,3.792913,0.135679
12401375,12.167,6326,173,16.138813,7.946404,1086.800867,299.380524,4.003905,0.119635
12401587,12.054,5336,152,76.741255,6.881836,626.378366,47.19393,3.727635,0.032722
12401859,12.26,4842,80,502.218432,54.871061,278.676121,19.457035,3.354802,0.030322
12402176,11.766,6766,185,39.160976,5.71526,644.321178,70.609677,3.791459,0.047593
12402266,12.349,6795,193,75.332069,10.666659,465.981185,50.859944,3.651653,0.047401
12402674,12.021,6376,170,27.092615,6.239269,836.102672,123.286495,3.891724,0.064038
12402804,13.45,5076,153,20555.089782,3889.997642,43.684241,5.414701,2.560276,0.053831
12402894,13.029,4984,151,8313.741415,561.650616,69.143918,4.451766,2.755733,0.027962
12402899,11.333,6208,164,8.369926,2.136786,1532.698845,242.70498,4.149123,0.068771
12403119,12.45,5593,112,37.111788,13.220062,845.042694,166.089134,3.867891,0.085359
12403391,12.571,5119,150,1798.515804,250.619441,141.474515,14.015872,3.072461,0.043026
12403474,10.792,5121,146,3589.994499,333.072564,101.062771,7.640188,2.926459,0.032832
12403597,12.788,5873,205,21.376385,17.779303,1042.131447,465.935716,3.969543,0.194173
12403639,13.089,6374,179,30.959,26.661716,783.936079,357.467052,3.863677,0.198034
12403838,12.55,6593,183,24.927781,13.205651,832.050879,246.059659,3.896882,0.128432
12403985,10.684,5165,150,20484.023763,3859.102432,42.951721,5.279203,2.556706,0.053379
12404294,11.697,6633,192,24.270905,5.338193,835.906485,122.893589,3.900203,0.063849
12405425,10.426,6326,166,4.402837,0.947631,2043.411833,284.641051,4.278111,0.060496
12405482,12.831,6193,175,14.779367,18.923717,1166.252942,768.468479,4.029934,0.286166
12405614,12.435,5204,150,380.427988,85.746745,295.721479,41.665469,3.396242,0.06119
12406029,11.608,4825,80,31059.446582,5106.133789,37.666974,3.639443,2.4849,0.041962
12406548,13.141,5404,154,12.555706,27.703547,1488.682298,1644.463413,4.10635,0.479741
12406680,12.374,4928,146,28054.417524,4393.334745,38.73427,4.129849,2.501621,0.046304
12406850,12.748,6879,198,17.138122,17.021411,940.355418,492.856728,3.959245,0.227621
12406875,12.696,6263,176,43.246405,16.796494,682.015111,153.829743,3.799376,0.097956
12407064,12.712,6327,175,17.839274,16.630904,1034.934518,506.805675,3.982702,0.212673
12407294,13.299,5020,144,498.391863,125.483198,269.50305,41.089349,3.348106,0.066214
12407468,11.431,5086,150,3416.525537,251.264187,104.284947,6.995968,2.9386,0.029135
12416661,12.086,6240,125,35.380801,6.718479,755.53887,89.466127,3.843039,0.051426
12416905,12.694,6455,184,16.248964,16.533898,1054.409821,562.027848,3.995148,0.23149
12417052,12.78,5218,155,1605.496917,123.063663,146.440328,10.19814,3.091603,0.030244
12417113,12.773,5368,159,584.870508,55.935158,231.852897,18.4796,3.297309,0.034615
12417196,12.521,6463,181,23.760847,14.437612,875.116554,291.550551,3.914473,0.144688
12418339,11.991,5124,100,47813.764872,5928.395428,28.692165,2.328616,2.379758,0.035247
12418515,11.799,5070,100,62367.24916,26582.287154,25.501735,5.815978,2.326264,0.099046
12418896,12.709,5973,167,74.028836,17.132977,558.001597,82.239557,3.701922,0.064007
12453667,9.632,5338,165,1751.908724,109.650276,136.883137,8.882933,3.06723,0.028183
12453985,13.04,5706,158,38.2012,24.589494,813.801175,281.476983,3.855875,0.150213
12454387,11.251,6472,174,9.734618,2.076024,1347.779362,188.703668,4.102328,0.060806
12454402,10.464,6037,160,3.509233,1.010752,2423.62201,420.319047,4.342066,0.075318
12454554,10.912,4751,80,19540.748414,1952.449135,47.917708,3.128041,2.586079,0.028351
12455117,11.322,4740,80,83011.26137,32714.27224,23.776759,4.95193,2.281232,0.09045
12455203,9.333,5080,101,3616.764849,214.08644,101.564753,5.065285,2.926865,0.021659
12455315,12.245,6858,189,88.2949,11.75674,425.731186,44.364107,3.614425,0.045256
12455334,12.097,5101,155,1261.711465,143.04375,168.710671,14.760337,3.148161,0.037996
12455504,11.836,4830,143,53197.611862,7823.064087,28.967792,2.936013,2.371079,0.044018
12455830,12.993,4783,144,37548.777074,4843.315714,34.651267,3.214963,2.44676,0.040294
12456063,12.018,6249,125,18.362304,6.627654,1037.265773,209.064228,3.980986,0.087533
12456454,12.45,6213,170,19.379995,11.687887,1018.051546,334.588193,3.971611,0.142733
12456537,12.145,6462,174,13.961508,13.835124,1133.450291,587.14251,4.026776,0.22497
12456719,12.66,5792,168,24.978269,15.23133,982.653893,325.740707,3.941005,0.143965
12456757,12.605,5929,169,16.391365,14.486992,1171.908049,544.817177,4.022575,0.201902
12456866,12.257,6156,170,20.746996,8.49941,996.674699,233.860874,3.960393,0.101903
12457086,11.958,6562,180,21.615552,7.890734,897.549085,193.010807,3.928767,0.093392
12457384,12.708,6217,171,22.541232,16.138928,945.169212,362.692197,3.93949,0.166653
12457926,12.176,5228,153,1615.257157,279.20538,145.704829,16.899316,3.089832,0.050371
12457978,12.195,7030,207,162.799115,29.723244,305.052697,40.263934,3.475043,0.057323
12458003,12.076,4781,139,39008.868213,9778.266445,34.028887,5.13428,2.438797,0.065526
12458190,13.254,4842,140,46.52209,31.98767,885.756157,321.932541,3.857017,0.157847
12458539,9.948,5026,144,3262.492288,208.88049,107.995081,6.609816,2.951206,0.026581
12458651,11.789,6267,166,10.775378,4.012814,1338.990057,288.810865,4.092498,0.093674
12459622,9.643,4737,135,25186.35373,6217.010508,42.480603,6.294946,2.533133,0.064356
12459793,12.551,6185,177,42.521868,13.783385,698.936619,135.967648,3.807298,0.084485
12460193,12.266,6330,175,25.193907,9.118108,874.522966,185.814474,3.909663,0.092277
12469536,12.906,5269,147,77.934741,21.798111,630.46102,105.073493,3.727713,0.07238
12469887,11.319,6314,168,10.266546,2.813079,1357.450808,228.43425,4.100067,0.073084
12470054,11.375,4855,80,1730.217419,146.666014,152.33664,8.822715,3.093089,0.025153
12470281,12.004,6445,177,83.568251,8.904526,476.67528,42.314927,3.650024,0.038553
12470984,12.022,6140,170,17.967201,7.764272,1072.436857,263.348846,3.991646,0.106646
12471214,10.448,5037,146,79427.690455,39275.254643,22.830746,6.183688,2.276796,0.117628
